name,Lat,Longitude,Height,Description
Wendo Genet Wosha,7.08125,38.6143617,2,9 to 10
Yuwo Secondary School,6.9727367,38.5416633,2,9 to 10
Babo Chorora,7.0219933,38.6646967,2,9 to 10
Tsenat Secondary,6.7463402,38.4059341,2,9 to 10
Yirgaalem Sec.,6.7478766,38.4106468,2,9 to 12
Aposto,6.7413081,38.373919,2,9 to 10
Yergalem Mekane Yesuse,6.7525052,38.3921181,2,9 to 10
Kewena Gata,6.526355,38.8269017,2,9 to 12
Wenago Mesenado,6.311475,38.2540533,2,9 to 12
SOKICHA,6.2628867,38.25513,2,9 to 10
HASE-HARO,6.3033417,38.292935,2,9 to 10
Eidido,6.2233063,38.2343992,2,9 to 10
Dumarso 2ndery,6.081978,38.2064941,2,9 to 10
Haru 2ndery,6.152584,38.1538999,2,9 to 10
KOCHORE secondaryschool,6.0750683,38.1954784,2,9 to 10
CELELEKITU,6.0011249,38.1520983,2,9 to 12
BILOYA SECONDARY,6.0743366,38.2101397,2,9 to 10
Bule mesenado,6.3053967,38.4065367,2,9 to 12
HARO WOLABU SECNDARY,6.2115133,38.3552383,2,9 to 10
Basura 2 derja,6.31846,38.3671367,2,9 to 10
RAPHE SECONDARY SCHOOL,6.2277,38.3224217,2,9 to 10
Chichu Secondary,6.3692,38.301855,2,9 to 10
Andida Secondary,6.4044217,38.3457633,2,9 to 10
Kuka Secondary,6.3385733,38.32292,2,9 to 10
Gedebe Mesenado,5.9239933,38.251547,2,9 to 12
Wereka Sakaro,5.9881527,38.2601637,2,9 to 10
Chorso Mazoria Secondary,6.0411209,38.2542969,2,9 to 10
Banko Gotit Secondary,5.9758003,38.2659782,2,9 to 10
Dilla Seconday and Preparatory,6.4078,38.30849,2,9 to 12
Donbosko,6.4208867,38.29879,2,9 to 12
Dama Secondary school,6.412485,38.3180483,2,9 to 10
WOYNISHET,6.4173183,38.3084533,2,9 to 10
HANBIYL,6.3861317,38.3085533,2,9 to 10
DILLA UNIVERSTY COMMUNTY,6.4262633,38.2892033,2,9 to 10
Yirga Chefe Mesenado,6.164917,38.2125521,2,9 to 12
Gacheno gacheno mesnado,7.0280776,37.9123892,2,9 to 12
CHARAKE SECONDARY,6.9633967,37.8891533,2,9 to 10
JAGE SECONDARY SCHOOL,6.9637817,37.786715,2,9 to 10
Wandara Secondary School,6.95347,37.814295,2,9 to 10
Bedesa,6.8706187,37.9405468,2,9 to 12
Demba Girara,6.887927,37.8221208,2,9 to 10
koyo 2na derja,6.8953886,37.8508938,2,9 to 10
Galcha Ofa,6.6574107,37.7264647,2,9 to 10
Shochora Gola,6.7272795,37.6943206,2,9 to 10
Tebela Preparatory,6.7008287,37.7681208,2,11 to 12
Hobicha Secondary & Preparator,6.7635173,37.874878,2,9 to 12
Tebeia General Secondary,6.7010325,37.7679545,2,9 to 10
Gututo larna,6.7610282,37.7736354,2,9 to 10
Abela Kolshbo,6.6852182,37.8654581,2,9 to 10
Abaya Hayke,6.6412514,37.9496258,2,9 to 10
Lasho 2nd,6.9110966,37.7303793,2,9 to 10
Shola Kodo,6.8432659,37.6842458,2,9 to 12
Bekelo Segno,6.8295679,37.6163452,2,9 to 12
TomeGerera 2nd,6.7765785,37.6490278,2,9 to 10
Dalbo 2nd,6.8984868,37.8249862,2,9 to 10
Belie Secondary School,6.9183667,37.5280833,2,9 to 12
Gurumo Hanaze Secondary School,6.8570346,37.502291,2,9 to 10
Gale Hamus Secondary School,6.839885,37.566005,2,9 to 10
Oydu Chama Secondary,7.0177933,37.557225,2,9 to 10
Gesuba Secondary,6.7291198,37.5640284,2,9 to 12
Wachiga Esho Secondary,6.7169979,37.6202872,2,9 to 10
Mure secondary,6.752326,37.5163792,2,9 to 10
Yakima secondary,6.7832426,37.538982,2,9 to 10
Bombe kelemina mesenado,7.139148,37.5815322,2,9 to 12
Morocha Walena,7.0900683,37.6367667,2,9 to 10
ose secondary,7.0898867,37.52537,2,9 to 10
Gununo Secndary,6.92778,37.6517988,2,9 to 10
Gununo kelemna mesenado(11-12),6.9205275,37.6459862,2,11 to 12
Ancucho secandary,6.9645314,37.685924,2,9 to 10
Hlale 2nd Kelemena Mesenado,6.7573056,37.3459569,2,9 to 12
Gocho0secondary,6.8144302,37.3995812,2,9 to 10
Shanto kelemina mesenado,7.026365,37.8624083,2,9 to 12
GALCHA SECENDARY,7.0440217,37.8179883,2,9 to 10
LERA SECONDARY SCHOOL,7.0790683,37.87121,2,9 to 10
Belatn Tena,6.9295899,38.1265624,2,9 to 12
DUGUNA KERCHECHE 2nd,6.9565148,37.9823643,2,9 to 10
DENDO DUGUNA 2nd,7.0325365,38.043066,2,9 to 10
Edo duguna,7.0168761,37.9918311,2,9 to 12
Areka Kelemena Mesenado,7.0638123,37.7075097,2,11 to 12
Hangada,7.089352,37.7055788,2,9 to 10
Dubo emebetachen catholic,7.066393,37.6922629,2,9 to 12
Areka secandery,7.0630391,37.7080093,2,9 to 10
SECOND & PRIPARATORY SCHOL,6.9493033,37.8513967,2,9 to 12
MELES ZENAWI METASEBIA,6.9662233,37.8555833,2,9 to 10
SODO SECONDARY,6.8600087,37.7613739,2,9 to 10
Bogale Walelu,6.8679517,37.7665517,2,9 to 10
Chora kelemina mesenado,6.8635439,37.7666123,2,9 to 12
Aba Fasical Lijageredoch,6.8439167,37.7564083,2,9 to 10
Wolayita Lika,6.822995,37.7494467,2,9 to 12
Betelihem,6.8552644,37.7591203,2,9 to 12
Areda Hidase,6.8798862,37.7484932,2,9 to 10
sodo maremia k/masndo,6.8529467,37.7571783,2,9 to 10
SODO Mesenado,6.8552613,37.7591428,2,11 to 12
Wadu M/Konto secondary,6.8435074,37.7541778,2,9 to 12
Otona Secondary School,6.8503175,37.7775042,2,9 to 10
Saylem secondary,7.8446583,35.8202418,2,9 to 12
Wushwush Secondary,7.2981567,36.146015,2,9 to 10
Gojeb Secondary,7.4098917,36.3739217,2,9 to 12
Diri Melesezenawi,7.3830378,36.2690162,2,9 to 10
Gimbo,7.3910342,36.2256202,2,9 to 12
Tello,7.1236428,36.46878181,2,9 to 12
GEBALA MELESE ZENAWI,7.02664286,36.49357545,2,9 to 10
Nali Chinito Galito,7.05500043,36.43476486,2,9 to 10
Melese mtasbiya,6.9589133,36.2013683,2,9 to 10
Bita milineum,7.2739306,35.7708,2,9 to 12
Grazmach pawulos,7.2660669,36.2483383,2,9 to 10
Bishawu  Wolde Yohanes,7.2854472,36.2361324,2,9 to 12
Bonga mehal ketema,7.2579231,36.2391841,2,9 to 10
Sheko,7.0536695,35.5011229,2,9 to 12
Biftu Millinium,6.8646833,35.3454617,2,9 to 12
kuja,6.7707883,35.1957283,2,9 to 10
Bebeka,6.8866178,35.4263814,2,9 to 10
D/Work Milliniyem,6.87098696,35.52071067,2,9 to 10
Gichi 2ndary,6.8189539,35.6198682,2,9 to 10
Kite 2ndary,6.9380832,35.5062286,2,9 to 10
Sheye Bench,6.9613602,35.7632204,2,9 to 10
maze secondary school,6.8964483,35.7393967,2,9 to 10
shey bench mesenado,6.9571067,35.777945,2,10 to 12
Bachuma,6.827894,35.9076073,2,9 to 12
CHEBRA,6.7521115,35.9356238,2,9 to 10
Maji Lewut fire,6.1790433,35.5852283,2,9 to 12
Tum Secondary school,6.2613117,35.5202083,2,9 to 10
Geneje,7.0579293,35.7000824,2,9 to 10
Dizu,7.1530492,35.6715307,2,9 to 10
Birr,7.0721157,35.6333352,2,9 to 10
Aman secondary,6.956963,35.5404485,2,9 to 10
Misgana Secondary,6.9951926,35.5891551,2,1 to 12
Abun Tekl Haimanot,6.9980933,35.5841783,2,9 to 12
Mizan  secondary and prirarato,7.0229105,35.6001475,2,9 to 10
Mesgana Akadami  Aman,6.9951807,35.5888663,2,1 to 12
Gacheb sesondary School,7.01753441,35.59539345,2,9 to 10
Fofa Secondary & Preparatory,7.85435,37.5244,2,9 to 12
Saja Secondary school,7.96159,37.4402,2,9 to 12
Toba Secondery School,7.73775,37.4769,2,9 to 10
Semunama Secondery School,7.80061,37.4634,2,9 to 10
Deri Secondry,7.93547,37.5188,2,9 to 10
Gesi Secondry,7.8832,37.4564,2,9 to 10
Mari,7.0387133,37.101775,2,9 to 12
kawuka secandary school,6.9906067,37.0708483,2,9 to 10
Gozo Bamushe,7.0544133,37.19431,2,9 to 10
Waka,7.0601,37.1566817,2,9 to 12
YELI CHAWELA,6.7668833,37.0565233,2,9 to 10
GESSA  DELEBA,7.0060367,37.2720033,2,9 to 12
YALO  LALA,7.0046129,37.2724173,2,9 to 12
Koysha Secondary,6.8652867,37.1916967,2,9 to 10
Mata Secondary,6.91041,37.1596617,2,9 to 10
SHOTA SECONDARY SCHOOL,6.8394359,37.2462297,2,9 to 10
Disa,6.8106331,37.1501468,2,9 to 12
Loma,7.0031142,37.2677492,2,9 to 12
Tercha 2nd sec.,7.1514233,37.175085,2,9 to 12
akeka 2nd sec,7.142925,37.1758883,2,9 to 10
Laska Sr. Sec.,6.301771,36.619541,2,9 to 12
Sasa,6.317909,36.602611,2,9 to 10
Suba,6.365194,36.619386,2,9 to 10
Abokicho secondary school,7.305121,37.9999806,2,9 to 10
Alem Tena S.school,7.3646085,38.1071142,2,9 to 10
Besheno,7.4737676,38.2267961,2,9 to 10
Guba,7.2877197,38.2205849,2,9 to 10
Hansha Sec. School,7.3271633,38.1768868,2,9 to 10
Mito Dijo Sec School,7.6339301,38.3446052,2,9 to 10
kulito secondary,7.3033355,38.0967949,2,9 to 10
Halaba Comp. & Prepartory,7.3099487,38.0807197,2,9 to 12
Hawassa Addis Ketema sec.prep.,7.0669167,38.4849817,2,9 to 12
Hawassa Tabor Comp. & Priparat,7.0360767,38.4743417,2,11 to 12
Alamura,7.027385,38.48707,2,9 to 12
Comboni,7.0448683,38.4687217,2,9 to 12
Tabor Timhirt Maekel,7.0438279,38.4687281,2,9 to 12
Debub Adventist,7.0358333,38.4814983,2,9 to 12
S.O.S.,7.0774183,38.4831283,2,9 to 12
Ethio - Parent School,7.0311,38.4796833,2,9 to 12
Tabore Mekane -yesus,7.03753,38.48221,2,9 to 10
B N B,7.0801167,38.4851467,2,9 to 12
Hawassa Adarie (People in need,7.0741333,38.4922517,2,9 to 10
Debub Ethiopia Academy,7.0329417,38.4950583,2,9 to 12
Sunnshine,7.0443233,38.4924883,2,9 to 10
Tabor Secondary,7.0360733,38.4721017,2,9 to 10
Union,7.0321667,38.4754517,2,9 to 12
Fura - Model Academy,7.0341467,38.4890333,2,9 to 12
Hawassa D/M/K/Gebriel Gedam,7.04647,38.479335,2,1 to 10
Adare Miliniyem,7.0447133,38.5031933,2,9 to 10
Seciliya alamura,7.0228033,38.4904417,2,9 to 10
Meserak chora,7.052245,38.479725,2,9 to 10
Union No 2,7.0811533,38.4857983,2,9 to 10
Halade,7.0197267,38.4978983,2,9 to 10
Hawasa maremiya biru tesfa,7.01882,38.4800333,2,9 to 10
Teso,7.05417,38.4855983,2,9 to 10
Murero Sodo,6.9370367,38.5065367,2,9 to 10
Tula 2 gna mesenado,6.9532033,38.4801567,2,9 to 12
Gemeto Gale,6.997585,38.4984883,2,9 to 10
Loke Secondary,6.9925317,38.4541333,2,9 to 10
DONSO MESNADO,5.8290518,37.9234337,2,11 to 12
KELE secondary school,5.8342333,37.8988031,2,9 to 12
Dimma Secondary,6.50947,35.1857,2,9_12
Abol Secondary School,8.22159,34.4286,2,9_12
Siri Mejengir Secondary,7.95069,34.8136,2,9_12
Matar Preparatory,8.35485,33.4385,2,11_12
Jayine Secondary,7.3059,35.2837,2,9_12
Itang Perparatoy,8.1946,34.2652,2,11_12
HOPE OF THE EAST ACADEMY,9.307435,42.12844,2,1 to 10
Rainbow,9.340318333,42.09509333,2,9 to 12
SOS Herman Gemeinner Sec,9.314196667,42.09930667,2,9 to 12
Hamaresa,9.336886667,42.08172,2,9 to 10
Alhabesh Academy,9.311736667,42.12082,2,1 to 10
Harar Senior Sec.,9.310328333,42.11716833,2,9 to 10
Abadir Sencondary,9.305468333,42.14192833,2,9 to 10
Erer Woldiya Secondary,9.344706667,42.21120167,2,9 to 10
Harewe bereser,9.268711667,42.17616333,2,1 to 10
Hi-tech Secondary Sc,9.314235,42.11705833,2,7 to 12
Ras Mekonnen,9.313416667,42.12522833,2,1 to 10
Zoom In Acadamy,9.313596667,42.12281333,2,1 to 10
Bethelhem,9.311635,42.11996833,2,1 to 10
Bethelhem,9.312715,42.11880333,2,11 to 12
Aboker Preparatory,9.3127589,42.1217666,2,11 to 12
Shekib Abedulahi Secondory sch,9.328768333,42.11175,2,9 to 10
Aw Abdal Institute,9.30966,42.14586,2,9 to 12
Yemen Community,9.0309066,38.7420169,2,9 to 10
Dilachin,9.0278394,38.7233371,2,11 to 12
Abyssinia,9.0463095,38.7245763,2,9 to 10
Bethel Mekan Yesus,9.0447059,38.7309745,2,9 to 12
Addis Ketema Mesenado,9.0342408,38.7334823,2,11 to 12
Yekatit 23,9.0339324,38.7269406,2,9 to 10
Debre Hail Kidus Raguel,9.0329491,38.7394957,2,11 to 12
Efoyta,9.0434749,38.7133877,2,9 to 10
Bingham Academy,9.0401976,38.7157414,2,9 to 12
Akaki Adventist,8.8732585,38.7886815,2,9 to 12
Fitawrary Abayneh Metekia,8.8744936,38.7982927,2,9 to 12
School of Indiana,8.8685265,38.8045027,2,9 to 12
Ethio Japan,8.8577905,38.7824566,2,9 to 10
EThio National,8.8927856,38.773953,2,9 to 12
Glane Secondary School,8.8707418,38.7708854,2,9 to 10
Bulbula,8.9532047,38.767135,2,9 to 12
School Of Aygoda,8.9541628,38.7650185,2,9 to 12
A.A Maremiya bet,8.9096323,38.7647941,2,9 to 12
Kality,8.9059718,38.7684468,2,9 to 10
Derartu Tulu,8.8898724,38.782843,2,11 to 12
Beseka,8.8804016,38.7849486,2,9 to 10
Tuludemtu,8.8719142,38.8227682,2,9 to 12
kOYE sECONDERY,8.8969633,38.8298917,2,9 to 12
Nativity Girls,9.0308583,38.7487417,2,9 to 12
Tikur Anbesa,9.022581,38.7519443,2,9 to 10
Lideta Catholic Cathedral,9.0305793,38.7488276,2,7 to 12
Agazian No3,9.037224,38.7408188,2,9 to 10
Future Hopes,9.0499548,38.7449405,2,9 to 10
W/ro Kelemework,9.0482068,38.745743,2,11 to 12
Italy Community,9.0433145,38.7491709,2,9 to 12
Jiva,9.041651,38.7522854,2,9 to 10
Bethelhem,9.0415307,38.7497823,2,9 to 10
Dej/Belay Zeleke,9.040108,38.7586912,2,9 to 10
Radical,9.0391975,38.7626809,2,9 to 12
Nazereth,9.0391335,38.7581193,2,9 to 12
Abune Gorgorios,9.0286642,38.7788844,2,9 to 12
Kidane Miheret,9.0351552,38.7765884,2,9 to 12
Sanford International,9.0359604,38.7726976,2,9 to 12
Menbere Mengist Kidus Gebriel,9.0228921,38.7667447,2,9 to 12
Meskerem,9.0272856,38.7679571,2,9 to 10
Dagmawi Minilik,9.0351391,38.7635744,2,11 to 12
Holly Trinity Cathedral,9.0317432,38.7671996,2,9 to 12
Yekatit 66,9.0318292,38.7576896,2,9 to 10
Bole Kalehiwot,8.979425926,38.77559346,2,1 to 12
Ayer Amba,8.985677799,38.77595855,2,9 to 10
School of Tomorrow,8.9864739,38.7810367,2,9 to 12
Prestigious youth,8.985688717,38.78374821,2,9 to 12
British International,8.992025188,38.7947053,2,6 to 12
Bole Preparatory,8.998867842,38.78760266,2,11 to 12
Dr Hadis Alemayehu,9.009266582,38.78044186,2,9 to 10
Maria Rubatto,9.011213481,38.7845702,2,9 to 12
One planet International,9.015519436,38.80107567,2,1 to 12
One planet International,9.015573597,38.8011755,2,9 to 12
Kidist Mariam,9.006136072,38.81071606,2,9 to 12
Vision,9.007580743,38.81232151,2,5 to 12
Macmillan,9.007760831,38.80590102,2,9 to 12
Gedame Citawyan,9.0120569,38.8236764,2,9 to 12
Debora,9.010508628,38.84886349,2,9 to 12
Beshale,9.011428008,38.84586376,2,9 to 12
Fountain Of Knowledge,9.017069734,38.83838236,2,9 to 12
Shibu Ejersa,8.98642938,38.84888855,2,1 to 10
Ethio Harvard,8.987430636,38.83605762,2,9 to 10
Deliverance,9.010841328,38.83210934,2,9 to 12
Shebu Ejersa,8.985131854,38.84829225,2,9 to 10
Andoda secondery,8.992820469,38.85837714,2,9 to 10
Bright Future,8.947891854,38.78217041,2,9 to 12
KB Academy,8.959835639,38.7841346,2,9 to 12
Bole Bulbula,8.944501239,38.79101221,2,9 to 10
Bole Community,8.9893122,38.7974986,2,9 to 10
Super Holy Sevior,9.001304685,38.80904049,2,9 to 12
Lem,8.997314617,38.80926217,2,9 to 10
Ethio Parent s&#8217;,9.0019714,38.80681773,2,12 to 9
Glory,9.003843398,38.80498241,2,9 to 12
Entoto Amba,9.0639303,38.7602843,2,9 to 10
Miskaye Hizunane Medhaniyalem,9.0503514,38.7626443,2,1 to 12
Yekatit 12,9.0506391,38.7593903,2,11 to 12
Entoto Wengelawit,9.0605063,38.7628408,2,9 to 10
Kechene DebereSelam,9.0576162,38.7505233,2,9 to 10
Lazarist,9.0595106,38.7439133,2,9 to 12
St. merry,9.0583525,38.7420304,2,9 to 12
AB/El Betel,9.0575251,38.7444551,2,1 to 10
Dil Ber,9.0568988,38.7416423,2,9 to 10
Rufael Holiseviour,9.0586867,38.7292136,2,1 to 10
Merewa International,9.0527965,38.7285084,2,9 to 12
Elshaday Holy Savior,9.0500905,38.7261813,2,9 to 12
Medhanialem,9.0517321,38.7221986,2,11 to 12
Ethio-Parent,9.0531441,38.7292031,2,9 to 12
Ke.Azimach Andarge W/Giorgis,9.0468115,38.7330263,2,9 to 12
Imperial,9.0687697,38.7175075,2,9 to 12
Enat,9.0580485,38.7184445,2,9 to 12
Mieraf secondary,9.0668187,38.7164395,2,9 to 10
Greec,9.0079373,38.7691,2,9 to 12
Dandi Boru,8.9930315,38.771999,2,9 to 12
Assay,9.005012973,38.77229179,2,9 to 12
Temenga Yazh,8.996555298,38.76184107,2,9 to 10
Adey Ababa,8.9888248,38.7615363,2,9 to 12
Yetebeberut,8.9852138,38.7664419,2,9 to 10
Future Talent,8.98291272,38.76672483,2,9 to 12
Sunny Side,8.99173553,38.74418226,2,9 to 12
Misrak Goh,9.016714,38.772358,2,9 to 10
St.Joseph,9.0104693,38.7596946,2,9 to 12
Shimelis Habte,9.00298878,38.74882438,2,9 to 10
Mount olive,8.992245,38.7081067,2,9 to 12
Joint Vision Succes Academy,8.9929983,38.70822,2,9 to 12
Beteseb,8.98099,38.69024,2,9 to 12
Tigat,8.9921733,38.7081383,2,9 to 12
Repi Abel,8.97654,38.6731767,2,9 to 10
Meweda,8.9878417,38.70817,2,9 to 12
Atlas,8.9778583,38.67677,2,1 to 12
Atlas,8.977425,38.676965,2,1 to 12
Repi Secondary,8.9757,38.6809833,2,9 to 12
Yetiwled Tesfa,9.0028217,38.67688,2,9 to 12
Alpha keranyo,8.9758567,38.6810617,2,9 to 12
Ayertena,8.983835,38.69448,2,9 to 12
Merit,8.9866583,38.6946767,2,9 to 12
Akaki Kalehiwot,8.9923867,38.7105667,2,9 to 12
Awoliya no.2,8.9930833,38.71023,2,9 to 12
Time International,8.9756817,38.681475,2,9 to 12
Tesfa Dirijit,8.9839317,38.6977033,2,9 to 10
Ewket Lefre,8.9948017,38.7106733,2,9 to 12
Yehmedar,8.9755917,38.6814617,2,9 to 12
Yemane Birhane,9.0050174,38.7103183,2,9 to 10
Renaissance International,9.0064466,38.6950641,2,9 to 10
Olive,9.0037931,38.7005064,2,5 to 12
Bikolos Nur,9.0045989,38.6921821,2,9 to 12
Victory,9.0074726,38.6913389,2,9 to 10
Keranyo Medhanealm,9.0155564,38.7020509,2,9 to 12
Family,9.0260274,38.7127657,2,9 to 10
Kolfe,9.0343711,38.7045683,2,9 to 10
Millinum,9.0417074,38.7119028,2,9 to 12
Gibson Youth,9.0595331,38.7102597,2,9 to 12
Asko progress,9.0607637,38.7007503,2,9 to 12
Bashewam,9.0521574,38.7067064,2,9 to 12
Asko,9.0553139,38.6994255,2,9 to 10
St. John,9.0614222,38.6882939,2,9 to 12
Africa Dream,9.0570389,38.7143969,2,9 to 12
Awoliya,9.0593411,38.70907,2,9 to 12
Dej.Balcha Abanefso,9.0274217,38.7303567,2,9 to 12
Hidase Lideta,9.016785,38.745515,2,9 to 10
Africa Hibret,9.0046883,38.7360817,2,9 to 10
Lebawi,8.9585813,38.688883,2,9 to 12
Zoskales,8.9492894,38.7237444,2,8 to 12
Neway challenge,8.9498309,38.7318238,2,9 to 12
Mark,8.9585494,38.7128306,2,9 to 10
South west,8.9628536,38.7125551,2,9 to 12
lebu secondery,8.9400032,38.7311108,2,9 to 10
Mieraf,8.9597474,38.7197424,2,9 to 10
Liza Secondary,8.9739796,38.7205049,2,9 to 12
Donbosco Catholic,8.9730699,38.7235473,2,9 to 12
Future Generation hope,8.9555888,38.7318155,2,9 to 12
Fana,8.9611967,38.7222333,2,9 to 10
Mekanisa Kidus Michael school,8.9679234,38.723275,2,9 to 10
Alfa Blen,8.9744035,38.722143,2,9 to 10
Bisrate Gebriel,8.9921067,38.727305,2,1 to 12
Spring of Knowledge,8.9858869,38.736655,2,1 to 12
Bisrate Gebriel,8.9917817,38.7276033,2,9 to 12
New English,8.9886233,38.724045,2,9 to 12
Higher 23,8.9939933,38.727055,2,11 to 12
Cruise,8.9919151,38.7285661,2,9 to 12
Ewuket Lehibret,8.988755,38.7185783,2,9 to 10
Mekanisa Abadir,8.9856057,38.736655,2,5 to 12
Sedil Le Ethiopia,8.9793067,38.7435031,2,9 to 10
BisrateGebriale,8.9692594,38.7498297,2,9 to 12
B.T.D,8.9787534,38.7602141,2,1 to 10
Typify youth,8.9556153,38.7723176,2,9 to 12
Falcon,8.957384,38.7693737,2,9 to 12
Frehiwot No2,8.9662616,38.7634856,2,9 to 12
Finota Loza,8.9280497,38.7402796,2,9 to 10
SINZRO,8.9346998,38.75297,2,9 to 10
gibson use,8.9433817,38.7490112,2,9 to 12
South west,8.9474612,38.7428835,2,7 to 12
Ginbot 20,8.9607073,38.7670279,2,9 to 12
Abi Info,8.9606934,38.7669894,2,9 to 12
Lafto,8.9505823,38.7460473,2,9 to 10
School Off Indyana 2,8.9617047,38.7132156,2,9 to 10
Dream,8.958874,38.7099961,2,9 to 12
Yeha Science & Technology,9.0608233,38.7837517,2,1 to 12
Lemlem,9.0557583,38.7772617,2,1 to 12
Higher-12,9.0616317,38.7908867,2,9 to 10
Kebena Adventists,9.03848,38.77694,2,9 to 10
Kokebe Tsibeha,9.034845,38.78002,2,9 to 12
Birhan Guzo,9.0195817,38.7796183,2,9 to 10
Indian internaional,9.0331433,38.77569,2,1 to 10
St. Michael,9.0178817,38.79427,2,9 to 10
Magic Carpet,9.0233183,38.7909618,2,9 to 12
Tesfa Birhan,9.0220117,38.7945667,2,9 to 10
EB,9.0316983,38.82897,2,9 to 12
Andinet International School,9.0223433,38.8235133,2,9 to 12
Milinium Secondary School,9.0430208,38.82148523,2,9 to 10
Magnet,9.0218332,38.83708419,2,9 to 12
Selam Childrens Village,9.0218315,38.8354969,2,9 to 12
Hillside,9.028749,38.8335661,2,9 to 12
D/J wondrad,9.0344323,38.83473682,2,9 to 10
Rigib,9.0363541,38.8405484,2,9 to 10
Karallo,9.03782507,38.85550333,2,9 to 10
Abado,9.06398941,38.86852731,2,9 to 10
Diamond academy,9.0240217,38.848405,2,9 to 12
School of Tomorrow,9.0214817,38.85789,2,9 to 12
Edget chora secondary,9.03201589,38.87850575,2,9 to 12
St.Michael,9.0575533,38.8770767,2,9 to 12
deliverance,9.024015,38.8608817,2,9 to 10
Medhanialem,9.5860278,41.8645778,2,1 to 10
kedist mariam katedral,9.5994989,41.8631593,2,9 to 10
Emabetachen,9.5951874,41.862635,2,1 to 12
Melka Jebdu No.2,9.6186726,41.7809534,2,1 to 10
Wahel,9.4957305,41.7574456,2,9 to 10
Mahadl Nur Alislam,9.5903805,41.8720223,2,9 to 12
LG betenatan,9.6028196,41.8442828,2,9 to 10
luqman,9.59762,41.8505,2,9 to 10
Alfalah,9.5956317,41.8715984,2,9 to 12
Tewhid,9.6192266,41.7811029,2,9 to 10
Dire Dawa Comprehensive,9.5809782,41.8593767,2,9 to 12
Sabian Sec. School,9.6046384,41.8478133,2,9 to 12
Addis Hiwot,9.5816991,41.8549544,2,1 to 12
Dire Betel No.2,9.6086645,41.8395379,2,1 to 10
Almerkaz al-islam,9.5952687,41.8812182,2,9 to 10
Jeledessa,9.7191,42.1153,2,9 to 10
Genda Abdo,9.5664231,42.0357035,2,1 to 10
